url,title,price,is_free,downloads,rating,rating_count,categories,features,creator,creator_template_count,category_rank,last_updated,preview_image_count
https://app.notion.com/marketplace/templates/gantt-chart-pugo,Gantt Chart,Free,True,31K+,4.9,500+ ratings,"Gantt Chart, Kanban, Product Roadmap, Project Management, Issue Tracking, Work, Engineering, Roadmaps & Calendars, Product",,mrpugo,226 templates,,Last updated 46 weeks ago,2
https://app.notion.com/marketplace/templates/monthly-personal-finance-tracker,Monthly personal finance tracker,$2.00,False,3.7K+,4.8,56 ratings,"Personal Finance, Budgets, Life, School, Student Life",,Sunnie Studio,1 template,,Last updated 40 weeks ago,2
https://app.notion.com/marketplace/templates/ship-board-tasks-to-done,Ship Board — Tasks to Done,Free,True,2.6K+,4.9,56 ratings,"Personal Productivity, Personal Planner, Kanban, Life, Work, Engineering, Project Management, Issue Tracking",,mrpugo,226 templates,,Last updated 31 weeks ago,2
https://app.notion.com/marketplace/templates/filmdiary-os-letterboxd-style-movie-tracker,FilmDiary OS — Letterboxd-style Movie Tracker,$1.00,False,1.6K+,4.9,43 ratings,"Movies, Hobbies, Video & Film, Life, Entertainment, Work, Freelance, Creators",,AnaTemplates,9 templates,,Last updated 15 weeks ago,10
https://app.notion.com/marketplace/templates/social-media-content-planners,Social Media Content Planner,$29.00,False,2.2K+,5.0,100+ ratings,"Creators, Social Media, Social Media Planner, Work, Freelance, Marketing, Project Management, Roadmaps & Calendars",,Linda,33 templates,,Last updated 6 weeks ago,14
https://app.notion.com/marketplace/templates/travel-itinerary-783,Travel itinerary,$0.99,False,1.3K+,4.8,30 ratings,"Travel Planner, Life, Travel",,SunJuiced Threads,2 templates,,Last updated 22 weeks ago,2
https://app.notion.com/marketplace/templates/all-in-one-travel-planner-421,All-in-One Travel Planner,Free,True,7.4K+,4.9,100+ ratings,"Travel Planner, Travel Wishlists, Travel, Life",,LexLab,17 templates,,Last updated 23 weeks ago,8
https://app.notion.com/marketplace/templates/sops-directory,SOPs Directory,$48.00,False,653,5.0,12 ratings,"Standard Operating Procedure (SOP), Agency, Sales, Docs, Documentation, Work, Operations",,Ecom Reserve,18 templates,,Last updated 26 weeks ago,2
https://app.notion.com/marketplace/templates/wedding-guest-registry,Wedding Guest Manager,$4.98,False,524,5.0,2 ratings,"Weddings, Event Planning, Life, Dating & Relationships, Work, Freelance",,Mindfulplans,17 templates,,Last updated 46 weeks ago,8
https://app.notion.com/marketplace/templates/blog-content-management,Blog Content Management,Free,True,1.8K+,4.8,34 ratings,"Blogging, Idea Management, Content Calendar, Work, Website Building, Life, Hobbies, Personal Productivity, Marketing, Design, Project Management, Roadmaps & Calendars",,heyismail,312 templates,,Last updated 25 weeks ago,2
https://app.notion.com/marketplace/templates/the-great-lock-in-winter-arc-2025,The Great Lock In | Winter Arc 2025,$3.50,False,1K+,4.8,50 ratings,"Planning & Goals, Habit Tracking, Health & Fitness, Project Management, School, Student Life, Life, Personal Productivity",,Charlie,2 templates,,Last updated 34 weeks ago,2
https://app.notion.com/marketplace/templates/stocks-portfolio-tracker,Stocks Portfolio Pro,$19.00,False,2.1K+,4.6,27 ratings,"Personal Finance, Financial Services, Business Finance, Life, Work",,AMIIC Wealth,51 templates,,Last updated 5 weeks ago,16
https://app.notion.com/marketplace/templates/airbnb-agency-manager,Airbnb Agency Manager,Free,True,487,5.0,7 ratings,"Real Estate, Property Management, Work, Freelance",,MH Systems,164 templates,,Last updated 46 weeks ago,2
https://app.notion.com/marketplace/templates/visual-portfolio-for-photographers,Your Visual Portfolio!,$1.99,False,580,4.9,29 ratings,"Creators, Photography, Portfolio, Work, Freelance, Website Building, School, Career Building, Personal Website, Life, Personal Productivity, Job Search",,Omar Silvan,5 templates,,Last updated 15 weeks ago,10
https://app.notion.com/marketplace/templates/travel-planner-itinerary-bucket-list,"Travel Planner, Trip, Itinerary, Bucket List",$9.99,False,508,4.6,17 ratings,"Travel Planner, Travel Wishlists, Travel, Journaling, Life, Personal Productivity",,Something Organized,21 templates,,Last updated 2 days ago,14
https://app.notion.com/marketplace/templates/apartment-hunting-house-hunting,"Apartment Hunting, House Hunting",Free,True,10K+,4.9,100+ ratings,"House Hunting, Real Estate, Personal Planner, Life, Housing, Work, Freelance, Personal Productivity",,Something Organized,21 templates,,Last updated 9 weeks ago,10
https://app.notion.com/marketplace/templates/writers-story-database,Writer's Story Database,$1.99,False,660,5.0,8 ratings,"Books, Writing, Life, Entertainment, Hobbies",,Beau Haynes,1 template,,Last updated 41 weeks ago,8
https://app.notion.com/marketplace/templates/wedding-planning,Wedding planning,Free,True,10K+,4.9,100+ ratings,"Weddings, Life, Dating & Relationships",,Emma Tunbridge,1 template,,,10
https://app.notion.com/marketplace/templates/basic-expense-tracker,Basic Expense Tracker,Free,True,3.5K+,4.9,54 ratings,"Personal Finance, Personal Home, Expense Tracker, Life, Personal Productivity, Work, Business Finance",,Billy Knapper,2 templates,,Last updated 39 weeks ago,2
https://app.notion.com/marketplace/templates/wishlist-723,Wishlist — Your wish list and savings,$1.50,False,3.5K+,4.9,39 ratings,"Gifts & Wish List, Life, Seasonal",,AnaTemplates,9 templates,,Last updated 29 weeks ago,8
https://app.notion.com/marketplace/templates/spendingtracker,Spending Tracker,$20.00,False,4.7K+,4.9,41 ratings,"Personal Planner, Personal Finance, Life, Personal Productivity",,Mike,27 templates,,Last updated 31 weeks ago,2
https://app.notion.com/marketplace/templates/debts-tracker,Debt OS — All-in-One Debt Tracker,$15.00,False,2K+,4.7,30 ratings,"Personal Finance, Business Finance, Financial Services, Life, Work",,AMIIC Wealth,51 templates,,,16
https://app.notion.com/marketplace/templates/company-phone-contact-list,Company Phone Contact List,Free,True,2K+,4.9,33 ratings,"Networking, Enterprise, CRM, School, Career Building, Life, Work, Sales",,Alberto del Arco,9 templates,,,2
https://app.notion.com/marketplace/templates/team-task-tracking-notion,Team Task Tracking,Free,True,5.5K+,4.8,67 ratings,"Engineering Tasks, Work, Engineering, Project Management, Issue Tracking",,Notion,554 templates,,Last updated 37 weeks ago,6
https://app.notion.com/marketplace/templates/easy-portfolio-personal-website,Easy Personal Website / Portfolio,Free,True,2.6K+,4.8,91 ratings,"Personal Website, Portfolio, Resume, School, Career Building, Life, Work, Website Building, Personal Productivity, Job Search",,Lucy Meryl,5 templates,,Last updated 13 weeks ago,10
https://app.notion.com/marketplace/templates/save-the-cat-plot-outline,Save the Cat Beat Sheet Plot Outline,$9.00,False,89,5.0,6 ratings,"Writing, AI Writer, Hobbies, Life, Work, AI",,writerpal,47 templates,,Last updated 28 weeks ago,6
https://app.notion.com/marketplace/templates/university-hub-pro-notes-tasks-and-more,University Hub Pro: Supercharged Study System,$3.99,False,334,5.0,22 ratings,"Student Life, Student Planner, Back to school, School, Study Planner",,Devano,6 templates,,Last updated 35 weeks ago,10
https://app.notion.com/marketplace/templates/meeting-notes-237,Meeting Notes,$1.00,False,1K+,4.9,19 ratings,"Startup Operations, Product, Product Knowledge Base, Work, Startup, Wiki, Knowledge Base",,Nastia,14 templates,,Last updated 15 weeks ago,6
https://app.notion.com/marketplace/templates/networking,Networking,$5.00,False,1.5K+,4.8,17 ratings,"Networking, Personal CRM, School, Career Building, Life, Work, Sales, CRM",,fran.rodeno,5 templates,,Last updated 3 weeks ago,8
https://app.notion.com/marketplace/templates/dog-dashboard,Dog Dashboard,Free,True,233,4.9,8 ratings,"Pets, Personal Planner, Hobbies, Life, Personal Productivity",,KB Custom Designs,21 templates,,Last updated 33 weeks ago,8
https://app.notion.com/marketplace/templates/baby-essentials-checklist,Baby Essentials Checklist,Free,True,3.3K+,4.8,76 ratings,"Personal Planner, Personal Productivity, Personal Goals, Friends & Family, Parenting, Life, Seasonal, New Years",,LynsTemplates,1 template,,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/budget-finance-tracker-pro,Budget & Finance Tracker PRO,$2.99,False,2.1K+,4.9,100+ ratings,"Personal Finance, Budgets, Expense Tracker, Life, School, Student Life, Work, Business Finance",,Katia Creates,9 templates,,Last updated 18 weeks ago,10
https://app.notion.com/marketplace/templates/dark-academia-study-hub,Dark Academia Study Hub,$10.00,False,2.3K+,4.9,72 ratings,"Class Notes, Notes & Knowledge, Study Planner, School, Life, Personal Productivity",,CanvaTreasures,4 templates,,Last updated 18 weeks ago,2
https://app.notion.com/marketplace/templates/portfolio-933,Portfolio,Free,True,25K+,4.8,700+ ratings,"Portfolio, Design Portfolio, Job Search, Work, Website Building, School, Career Building, Personal Website, Life, Personal Productivity, Design",,Ops Bae,10 templates,,Last updated 5 weeks ago,2
https://app.notion.com/marketplace/templates/premium-fantasy-worldbuilding-preset,[PREMIUM] Fantasy Worldbuilding Preset,$35.00,False,,5.0,3 ratings,"Writing, Life, Hobbies",,Worldbuilder's Cavern,5 templates,,Last updated 28 weeks ago,12
https://app.notion.com/marketplace/templates/learning-dashboard-499,Learning Dashboard,Free,True,5.8K+,4.8,55 ratings,"Learning, Knowledge Base, Notes & Knowledge, Life, Hobbies, Wiki, Personal Productivity",,GirlBossDigit,6 templates,,Last updated 28 weeks ago,2
https://app.notion.com/marketplace/templates/extendedbrain,Extended Brain,$99.00,False,685,5.0,30 ratings,"School, Personal Productivity, Personal Goals, Life, Seasonal, New Years",,Koi,4 templates,,Last updated 45 weeks ago,6
https://app.notion.com/marketplace/templates/content-ideas-planner-for-creators,Content Ideas Planner For Creators,$39.00,False,239,5.0,6 ratings,"Social Media Planner, Social Media, Content Calendar, Work, Marketing, Project Management, Roadmaps & Calendars, Design",,Linda,33 templates,,Last updated 6 weeks ago,14
https://app.notion.com/marketplace/templates/class-notes-averra-workplace,Class Notes Uni/School,Free,True,12K+,4.8,500+ ratings,"Class Notes, Notes & Knowledge, Learning, School, Life, Personal Productivity, Hobbies",,Averra,3 templates,,Last updated 43 weeks ago,10
https://app.notion.com/marketplace/templates/data-engineering-roadmap-125,Data Engineering Roadmap,Free,True,13K+,4.9,100+ ratings,"Engineering, Roadmaps & Calendars, Student Planner, Work, Project Management, School, Study Planner",,Data With Baraa,7 templates,,Last updated 19 weeks ago,2
https://app.notion.com/marketplace/templates/threads-to-brand,Threads to Brand,$19.00,False,,5.0,11 ratings,"Growth Marketing, Social Media Planner, Marketing, Social Media, Work, Project Management, Roadmaps & Calendars",,ClearConcept,10 templates,,Last updated 31 weeks ago,14
https://app.notion.com/marketplace/templates/holiday-gift-planner-2026,Holiday Gift Planner 2026,$2.00,False,721,4.8,11 ratings,"Christmas, Gifts & Wish List, Holiday Planner, Life, Seasonal",,KB Custom Designs,21 templates,,,8
https://app.notion.com/marketplace/templates/profesionalportofolio,Professional Portofolio,$3.00,False,1.2K+,4.9,33 ratings,"Career Development Plans, Careers Page, Battle Cards, Work, Managers, Docs, Documentation, Performance Reviews, HR, Website Building, Sales, Wiki, Knowledge Base",,Aisyah R,3 templates,,Last updated 35 weeks ago,2
https://app.notion.com/marketplace/templates/company-team-handbook,Company - Team Handbook,$7.99,False,129,5.0,5 ratings,"Team Planning, Employee Handbook, Team Hub, Project Management, Planning & Goals, Work, HR, Enterprise, Company Intranet, Wiki",,Rhenee,3 templates,,Last updated 45 weeks ago,8
https://app.notion.com/marketplace/templates/olsen-all-in-one,All-in-One Workspace (Olsen),$299.00,False,82,5.0,9 ratings,"Design, Design System, Project Roadmap, Work, Wiki, Knowledge Base, Project Management, Roadmaps & Calendars",,studioghimp,13 templates,,Last updated 36 weeks ago,8
https://app.notion.com/marketplace/templates/marketing-content,marketing & content,Free,True,2.7K+,4.9,32 ratings,"Social Media, Brand Guidelines, Content Calendar, Work, Marketing, Website Building, Design, Wiki, Knowledge Base, Project Management, Roadmaps & Calendars",,MH Systems,164 templates,,Last updated 36 weeks ago,2
https://app.notion.com/marketplace/templates/skill-space,Skill Space,$2.50,False,672,4.8,9 ratings,"Engineering, Personal Productivity, Career Building, Work, Life, School",,skillzeit,1 template,,Last updated 11 weeks ago,8
https://app.notion.com/marketplace/templates/2026-it-girl-planner,2026 It Girl Planner,Free,True,2.7K+,4.9,74 ratings,"Personal Productivity, Personal Home, Planning & Goals, Life, Project Management",,Soulful Space,8 templates,,Last updated 23 weeks ago,10
https://app.notion.com/marketplace/templates/monthly-planner-827,Monthly Planner,Free,True,12K+,4.8,100+ ratings,"Personal Productivity, Monthly Planner, Student Planner, Life, Personal Planner, School, Study Planner",,We’re Ayrayn,15 templates,,Last updated 23 weeks ago,2
https://app.notion.com/marketplace/templates/money-tracker-936,Money Tracker,$5.00,False,16K+,4.8,100+ ratings,"Habit Tracking, Budgets, School, Student Life, Life, Personal Productivity, Personal Finance",,Ikageng,2 templates,,Last updated 33 weeks ago,2
https://app.notion.com/marketplace/templates/content-creation-os-897,Content Creation OS+,$9.99,False,382,5.0,11 ratings,"Content Calendar, Social Media Planner, Creators, Work, Marketing, Design, Project Management, Roadmaps & Calendars, Social Media, Freelance",,Wael,12 templates,,Last updated 16 weeks ago,6
https://app.notion.com/marketplace/templates/simple-debt-payoff,Simple Debt Payoff Tracker,Free,True,1.4K+,5.0,23 ratings,"Debt Tracking, Personal Finance, Expense Tracker, Life, Work, Business Finance",,marie,17 templates,,Last updated 26 weeks ago,6
https://app.notion.com/marketplace/templates/blog-post,Blog post,Free,True,8.6K+,4.7,100+ ratings,"Blogging, Writing, Work, Website Building, Life, Hobbies",,Notion,554 templates,,,10
https://app.notion.com/marketplace/templates/puppy-command-mastery-training-guide,Puppy Command Mastery: Training Guide,Free,True,655,5.0,4 ratings,"Pets, Personal Productivity, Personal Planner, Life, Hobbies",,Diego,2 templates,,,2
https://app.notion.com/marketplace/templates/weekly-planner-habit-tracker-and-journal,"Weekly Planner, Habit Tracker and Journal",$1.25,False,326,5.0,8 ratings,"Habit Tracking, Journaling, Weekly Planner, School, Student Life, Life, Personal Productivity, Personal Planner",,Sorochi,1 template,,Last updated 49 weeks ago,2
https://app.notion.com/marketplace/templates/job-internship-application-tracker-dashboard,Job & Internship Application Tracker Dashboard,$2.99,False,5.4K+,4.9,100+ ratings,"Student Life, Job Application Tracking, Job Search, Internship Tracker, School, Career Building, Life",,Devano,6 templates,,Last updated 39 weeks ago,10
https://app.notion.com/marketplace/templates/eu-ai-act-article-4-compliance-command-center,EU AI Act Article 4 Compliance Command Center,$390.00,False,,5.0,,"Compliance, Operations, HR, Wiki, Knowledge Base, Work",,Elena Ingram,1 template,,,14
https://app.notion.com/marketplace/templates/simple-finance-tracker-analytics,Simple Finance Tracker + Analytics,Free,True,27K+,4.8,200+ ratings,"Expense Tracker, Budgets, Personal Finance, Life, Work, Business Finance, School, Student Life",,Joe,6 templates,,Last updated 26 weeks ago,2
https://app.notion.com/marketplace/templates/company-home-hr-employee-onboarding-company-wiki,Company Home & Employee Onboarding,$39.00,False,208,5.0,34 ratings,"New Hire Onboarding, Employee Handbook, Employee Directory, Project Management, Ticketing, Work, HR, Enterprise, Company Intranet, Wiki, People & Org",,Murad,64 templates,,Last updated 2 weeks ago,14
https://app.notion.com/marketplace/templates/game-design-document-kickoff-guide,Game Design Document: Kickoff Guide,$5.00,False,2.7K+,4.9,47 ratings,"Documentation, Video Games, Docs, Life, Entertainment",,Beni,14 templates,,Last updated 37 weeks ago,2
https://app.notion.com/marketplace/templates/company-wiki-starter,Company Wiki Starter,Free,True,8.2K+,4.9,100+ ratings,"Knowledge Base, Startup, Standard Operating Procedure (SOP), Wiki, Work, Docs, Documentation, Operations",,EdriansNotes,27 templates,,Last updated 5 weeks ago,6
https://app.notion.com/marketplace/templates/taiwan-travel,Taiwan Itinerary & Trip Planner 2026,$12.99,False,,5.0,3 ratings,"Travel, Travel Planner, Destination Guides, Life",,Let's Go Lukiih l Travel Planners & Guides,24 templates,,Last updated 13 weeks ago,14
https://app.notion.com/marketplace/templates/agency-client-portal-crm-project-management-system,Agency Client Portal – CRM & Project Manager,Free,True,1K+,5.0,16 ratings,"Client Portal, Agency, CRM, Work, Freelance, Sales",,heyismail,312 templates,,Last updated 16 weeks ago,2
https://app.notion.com/marketplace/templates/a-journal-to-improve-your-knowledge-pastel-aesthetic,improve your knowledge - pastel aesthetic,$3.99,False,868,4.9,18 ratings,"Journaling, Notes & Knowledge, New Years, Life, Personal Productivity, Seasonal",,jiawa,16 templates,,,2
https://app.notion.com/marketplace/templates/travel-itinerarybyjaque,Travel itinerary By Jaque,Free,True,16K+,4.9,200+ ratings,"Travel, Travel Planner, Road Trip, Life",,Jaque,2 templates,,Last updated 31 weeks ago,2
https://app.notion.com/marketplace/templates/expense-income-tracker-336,Expense / Income Tracker,$0.99,False,1.2K+,5.0,27 ratings,"Personal Finance, Budgets, Business Finance, Life, School, Student Life, Work",Formulas,Kreativ Haus Studio,1 template,#27 in Budgets,Last updated 28 weeks ago,2
https://app.notion.com/marketplace/templates/bugtrackerpro,Bug Tracker,$9.99,False,477,4.9,7 ratings,"Bug Tracking, Issue Tracking, Engineering, Project Management, Ticketing, Work","Charts, Forms, Layouts, Formulas",Bogdan Cozma,9 templates,,,14
https://app.notion.com/marketplace/templates/the-2026-simple-monthly-planner,The 2026 Simple Monthly Planner,Free,True,10K+,4.8,89 ratings,"Monthly Planner, Personal Planner, Weekly Planner, Life, Personal Productivity",Formulas,heyismail,312 templates,#3 in Monthly Planner,Last updated 19 weeks ago,2
https://app.notion.com/marketplace/templates/simple-podcast-episode-script-plan,Simple Podcast Episode & Script Plan,$0.99,False,714,4.9,23 ratings,"Podcasting, AI, Entertainment, Work, Freelance, Creators, Life",Layouts,Ivy Saskia,101 templates,#31 in AI,Last updated 17 weeks ago,14
https://app.notion.com/marketplace/templates/sprint-tracker,Sprint Tracker,Free,True,3.9K+,4.9,48 ratings,"Sprint Planning Meeting, Design Sprint, Project Plans, Docs, Meetings, Work, Engineering, Product, Design",Layouts,mrpugo,226 templates,#12 in Meetings,Last updated 46 weeks ago,2
https://app.notion.com/marketplace/templates/ebook,e-Book,$5.00,False,717,4.6,15 ratings,"Writing, Life, Hobbies",,First Blocks,23 templates,,,2
https://app.notion.com/marketplace/templates/90-day-sprint-planner-444,90 Day Sprint Planner,Free,True,2K+,4.9,31 ratings,"Sprint Planning Meeting, Design Sprint, Engineering Tasks, Docs, Meetings, Work, Engineering, Product, Design, Project Management, Issue Tracking","Charts, Layouts",NimbleGot,130 templates,#2 in Meetings,Last updated 26 weeks ago,2
https://app.notion.com/marketplace/templates/budget-finance-tracker-2026,Finance Tracker 2026 & Budget Tracker Dashboard,$11.90,False,,5.0,3 ratings,"Personal Finance, Budgets, Expense Tracker, Life, School, Student Life, Work, Business Finance","Charts, Formulas",Quynh Nguyen,32 templates,,Last updated 20 weeks ago,14
https://app.notion.com/marketplace/templates/task-management-kanban,Task Management Kanban,Free,True,21K+,4.8,400+ ratings,"Kanban, To-Do Lists, Personal Productivity, Work, Engineering, Project Management, Issue Tracking, Life",Layouts,mrpugo,226 templates,#4 in Kanban,Last updated 46 weeks ago,2
https://app.notion.com/marketplace/templates/simple-budget-finance-tracker,Simple Budget & Finance Tracker,Free,True,72K+,4.8,900+ ratings,"Personal Finance, Budgets, Expense Tracker, Life, School, Student Life, Work, Business Finance","Layouts, Formulas",Katia Creates,9 templates,#3 in Budgets,Last updated 35 weeks ago,2
https://app.notion.com/marketplace/templates/essential-business,Freelancers & Business - Essential Business,Free,True,1.2K+,5.0,18 ratings,"Company Planning, Company Home Page, Assignment Tracker, Work, Enterprise, Operations, Project Management, Planning & Goals, HR, Company Intranet, Wiki, School, Study Planner",,Essential Notion,21 templates,#15 in HR,Last updated 40 weeks ago,2
https://app.notion.com/marketplace/templates/minecraft-tracker-forever-world,Minecraft Tracker Forever World,$1.50,False,181,5.0,9 ratings,"Video Games, Personal Dashboards, Documentation, Life, Entertainment, Docs",Formulas,Aurea Ratio Design,10 templates,,Last updated 26 weeks ago,2
https://app.notion.com/marketplace/templates/75-soft-challenge-tracker,75 Soft Challenge Tracker,$12.00,False,305,5.0,9 ratings,"New Years, Food & Nutrition, Health & Fitness, Life, Seasonal",Formulas,Julia On Purpose,31 templates,,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/veterinary-clinic-os,Veterinary Clinic OS,$147.00,False,,,,"Pets, Operations, Business Finance, Life, Hobbies, Work","Charts, Formulas",Pika,223 templates,,Last updated 4 days ago,8
https://app.notion.com/marketplace/templates/personal-brand-os-for-solopreneurs,Personal Brand OS For Solopreneurs,$39.00,False,795,5.0,27 ratings,"Personal Productivity, Creators, Freelance, Life, Work",Formulas,Linda,33 templates,#27 in Creators,Last updated 6 weeks ago,14
https://app.notion.com/marketplace/templates/bible-study-journal-habit-tracker,Bible Study Journal & Habit Tracker,$2.00,False,1.1K+,4.9,36 ratings,"Religion, Personal Productivity, Journaling, Life","Layouts, Formulas",Amala,4 templates,#3 in Religion,Last updated 26 weeks ago,10
https://app.notion.com/marketplace/templates/avatar,Avatar - Find your Ideal Customer Profile (ICP),$48.00,False,100,5.0,4 ratings,"CRM, Marketing Agency, Creative Agency, Work, Sales","Layouts, Formulas",Ecom Reserve,18 templates,,Last updated 26 weeks ago,6
https://app.notion.com/marketplace/templates/2026-life-hub,Simple 2026 Life Hub & Goal Planner,$1.00,False,2.5K+,4.7,50 ratings,"New Years, Personal Home, Planning & Goals, Life, Seasonal, Personal Productivity, Project Management",,Hannah Ost,3 templates,,Last updated 24 weeks ago,6
https://app.notion.com/marketplace/templates/content-planner-303,Content Planner,$10.00,False,5.5K+,4.8,62 ratings,"Social Media, Social Media Planner, Content Calendar, Marketing, Creators, Work, Project Management, Roadmaps & Calendars, Design, Freelance",,She Notions,13 templates,,Last updated 19 weeks ago,10
https://app.notion.com/marketplace/templates/studyscheduler,Study Scheduler,Free,True,56K+,4.9,2K+ ratings,"Study Planner, Student Life, Learning, School, Life, Hobbies","Charts, Formulas",Koi,4 templates,#3 in Learning,Last updated 45 weeks ago,6
https://app.notion.com/marketplace/templates/my-pet-care,My Pet Care,Free,True,2.5K+,4.9,36 ratings,"Pets, Personal Planner, Life, Hobbies, Personal Productivity",Formulas,Annisa Herina,3 templates,,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/kashfloo,KashFloo | All-in-one Finance Hub,$18.00,False,80,5.0,6 ratings,"Personal Finance, Business Finance, Sales, Life, Work","Charts, Layouts, Formulas, Workflows & Automations",Newblocs by Ian,19 templates,,Last updated 2 weeks ago,16
https://app.notion.com/marketplace/templates/real-estate-business-manager,Real Estate Business Manager,$49.00,False,63,5.0,29 ratings,"Weekly Planner, Monthly Planner, Personal Dashboards, Life, Personal Productivity, Personal Planner","Layouts, Formulas",Murad,64 templates,,Last updated 2 weeks ago,14
https://app.notion.com/marketplace/templates/soft-routine-planner,Soft Routine Planner,Free,True,1.8K+,4.9,81 ratings,"To-Do Lists, Weekly Planner, Monthly Planner, Life, Personal Productivity, Personal Planner",,Sancaya,1 template,#11 in Monthly Planner,Last updated 51 weeks ago,2
https://app.notion.com/marketplace/templates/couple-finance-os-budget-expense-debt-savings-tracker-pro,"Couple Finance Tracker – Budget, Debt & Savings",$7.99,False,,5.0,2 ratings,"Personal Finance, Budgets, Expense Tracker, Life, School, Student Life, Work, Business Finance","Charts, Layouts, Formulas",Pintou,6 templates,,Last updated 23 weeks ago,12
https://app.notion.com/marketplace/templates/real-estate-agent-dashboard,Real Estate Agent Dashboard,Free,True,1.3K+,4.8,33 ratings,"Real Estate, Sales, Work, Freelance",,DonvitoCodes,1 template,#48 in Sales,,2
https://app.notion.com/marketplace/templates/skill-development-board,Skill Development Board,Free,True,1.8K+,4.8,35 ratings,"Learning, Design, Design Portfolio, Life, Hobbies, Work, Website Building, Portfolio, School, Career Building, Personal Website, Personal Productivity, Job Search",Layouts,Pika,223 templates,#10 in Learning,Last updated 6 weeks ago,2
https://app.notion.com/marketplace/templates/book-tracker-653,Book Tracker,$2.99,False,326,5.0,12 ratings,"Books, Notes & Knowledge, Personal Productivity, Life, Entertainment","Layouts, Formulas",Bogdan Cozma,9 templates,,Last updated 16 weeks ago,12
https://app.notion.com/marketplace/templates/wedding-plan-organization,Wedding Planner,$1.00,False,1.9K+,4.7,15 ratings,"Weddings, Life, Dating & Relationships","Charts, Forms, Layouts, Formulas",Zaferiko,3 templates,#9 in Weddings,Last updated 33 weeks ago,2
https://app.notion.com/marketplace/templates/productivity-systems,Productivity Systems,$5.00,False,,5.0,10 ratings,"Personal Planner, Personal Productivity, Personal Goals, Life, Seasonal, New Years","Layouts, Formulas, Workflows & Automations",ClearConcept,10 templates,,Last updated 31 weeks ago,6
https://app.notion.com/marketplace/templates/new-hire-onboarding-hub,New Hire Onboarding Hub for Organized Onboarding,$39.00,False,216,5.0,56 ratings,"New Hire Onboarding, Employee Directory, Employee Handbook, Project Management, Ticketing, Work, HR, Wiki, People & Org, Enterprise, Company Intranet","Forms, Layouts",Murad,64 templates,#8 in HR,Last updated 2 weeks ago,14
https://app.notion.com/marketplace/templates/daily-journaling-721,Daily Journal,$4.99,False,629,5.0,11 ratings,"Journaling, Personal Planner, Planning & Goals, Life, Personal Productivity, Project Management",,Luca Huerse,1 template,,,2
https://app.notion.com/marketplace/templates/portfolio,Portfolio,Free,True,1.4K+,4.8,64 ratings,"Design Portfolio, Website Building, Networking, Work, Design, Portfolio, School, Career Building, Personal Website, Life, Personal Productivity, Job Search",,Sebas Bravo,1 template,#9 in Networking,,6
https://app.notion.com/marketplace/templates/real-estate-hunting,Real Estate Hunting,Free,True,3K+,4.8,72 ratings,"Housing, House Hunting, Real Estate, Life, Work, Freelance",Formulas,Pablo,27 templates,#12 in Housing,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/2026-goal-tracker,2026 Goal Tracker,Free,True,15K+,4.8,200+ ratings,"Personal Goals, Personal Productivity, Personal Planner, New Years, Life, Seasonal",Formulas,Jithin Rajiv,21 templates,#22 in New Years,Last updated 24 weeks ago,2
https://app.notion.com/marketplace/templates/personal-blog,Personal Blog,Free,True,16K+,4.9,400+ ratings,"Blogging, Work, Website Building, Life, Hobbies",,Notion,554 templates,#18 in Website Building,,2
https://app.notion.com/marketplace/templates/tasktrackerdaily,TaskTracker Daily,$0.99,False,439,5.0,10 ratings,"Personal Productivity, Planning & Goals, Habit Tracking, Life, Project Management, School, Student Life","Charts, Layouts, Formulas",Starsmoon,4 templates,,Last updated 21 weeks ago,2
https://app.notion.com/marketplace/templates/cornell-note-taking-1,Cornell Notes,$0.99,False,2.1K+,4.9,46 ratings,"Notes & Knowledge, Class Notes, Student Life, Life, Personal Productivity, School",,Chris Wynn,10 templates,,Last updated 35 weeks ago,2
https://app.notion.com/marketplace/templates/re,Reading Tracker,$3.00,False,423,5.0,15 ratings,"Books, Hobbies, Personal Productivity, Life, Entertainment",,Emer O'Connor,3 templates,,,2
https://app.notion.com/marketplace/templates/real-estate-command-center,Real Estate Command Center,$49.00,False,64,5.0,30 ratings,"Real Estate, Property Management, CRM, Work, Freelance, Sales",Formulas,Murad,64 templates,,Last updated 2 weeks ago,14
https://app.notion.com/marketplace/templates/solo-date-ideas,SOLO DATE IDEAS,Free,True,782,4.7,15 ratings,"Friends & Family, Mental Health, Life, Health & Fitness",Formulas,The Dotted Log,1 template,,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/company-hub840,Company Hub,$4.99,False,1.1K+,4.8,24 ratings,"Company Planning, Company Home Page, Work, Enterprise, Operations, Project Management, Planning & Goals, HR, Company Intranet, Wiki","Layouts, Formulas",The Ecommerce Alley,1 template,#4 in Company Home Page,Last updated 3 weeks ago,2
https://app.notion.com/marketplace/templates/design-mood-board-265,Design Mood Board,$3.50,False,1.6K+,4.9,20 ratings,"Portfolio, Art, Work, Website Building, School, Career Building, Personal Website, Life, Personal Productivity, Job Search, Hobbies",,Mike,27 templates,,Last updated 35 weeks ago,2
